Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
16.6,1.4748837662044427,176.6344,356.8688,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.15,0.9080595486755856,37.3506,645.1602,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
16.25,0.8904568904151373,169.9474,2863.6058,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.5,0.9996906701561968,133.2942,2649.884,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5.73,0.875,87.3882,1374.2112,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.15,0.8878978407439069,83.5566,1268.349,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5.465,1.0946495041235034,132.1626,1573.9512,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
14.15,0.8333333333333334,253.7014,5865.0322,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.8,0.8976972885635179,261.9252,4984.1788,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.655,1.0006944675553036,119.3756,1454.1072,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11.099999999999998,0.8587097361168622,176.8712,3691.1952,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.3,0.8992951154982308,199.1084,396.8168,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20.6,0.9169291738262543,120.8756,1211.756,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.6,1.6059761401816879,155.8946,473.3838,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19.7,0.9470325142169974,197.011,3338.987,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
14.5,0.875,169.6448,2045.3376,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.0,0.848096947127585,147.7102,437.4306,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7.945,0.9975282821166429,161.821,2446.815,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20.35,0.9085220401760914,81.7276,2030.69,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15.85,0.8701563780413066,60.222,539.298,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.85,0.998769709185033,44.8428,703.0848,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.5,0.9151091188906634,132.9626,1442.7886,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11.1,0.875,156.4604,2376.906,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.635,0.855686575029735,174.9396,1744.396,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7.81,0.9987068490974689,123.1046,871.5322,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
9.395,0.9173504999851293,85.1908,1342.2528,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7.0,1.014826411409969,108.228,1171.808,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.71,1.0411911896308346,217.5166,4572.0486,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.75,1.0020355686089917,38.0506,265.6542,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19.85,1.0458166466301864,123.7704,2503.408,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
9.5,0.9602893705077258,189.2872,6050.7904,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15.6,0.8726934038549625,127.5994,2441.4886,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
12.0,1.5191598581757557,123.8388,123.8388,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13.35,0.997193544660192,178.666,1797.66,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11.1,1.0002395693511208,174.2054,1926.1594,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.0,0.997853299164221,219.7456,3094.6384,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14.8,0.8342546469821934,109.057,1428.141,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.1,0.8978211880464055,145.7418,882.8508,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6.825,0.8083429011857654,264.3226,4229.1616,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
17.6,1.4001017900919448,228.00099999999998,1148.505,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
17.35,1.001566367026035,88.0856,1318.2839999999999,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.8,0.9989434993080127,102.4016,1720.4272,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.35,1.004280893670415,164.1184,2807.0128,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
18.6,0.8890488728875358,98.9358,1508.037,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.27,0.8876243459852403,114.4518,1366.2216,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12.6,0.9197160381326225,122.0072,1470.0864,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.575,0.8948793431832721,196.7768,5912.304,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.65,0.9986370302585388,108.6938,1393.5194,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
11.0,0.9955359316664728,220.3798,5289.1152,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.5,0.9992863683613364,184.7266,2213.1192,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.06,0.9277072865579624,229.7326,6930.978,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12.1,0.8838306647611425,165.5526,3453.5046,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
20.2,0.8767823583748138,62.351000000000006,2150.534,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17.2,0.915263040621053,166.6184,1155.8288,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18.25,0.9956116559898511,215.1218,3205.827,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.94,0.8984062236600006,186.7556,3942.8676,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.7,0.9016650902608373,217.885,3894.93,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.39,0.9221155206384561,141.547,2290.3520000000003,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
20.7,1.042375759553031,100.1042,892.8378,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.1,1.554124080674581,142.4496,564.5984,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15.6,0.844379550478923,172.2764,1545.9876,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.2,1.4319298751395702,241.4196,482.0392,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.2,0.8621903615679561,195.21099999999998,2356.9320000000002,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.525,0.8841848303732045,84.5882,2061.3168,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
15.1,1.554409565113121,42.3796,123.8388,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17.75,0.998248031436046,240.7538,4566.7222,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.71,0.8,43.5744,498.0184,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
18.85,1.0029169802441822,251.7724,3020.0688,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.75,0.8819892839965918,192.0478,4649.9472,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.5,0.8795986453517128,85.6198,610.5386,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5.325,0.9587513521625581,53.7298,862.8768,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
12.85,1.5337531105578683,156.463,312.926,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16.75,0.7272727272727273,255.3988,4625.9784,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.0,0.998238353166565,141.2496,3387.5904,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.35,1.0014450510196056,179.766,5932.278,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
11.8,1.0326921332080108,99.8674,1018.674,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10.65,1.001882183749923,231.4668,3225.1352,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12.1,0.8852239923354721,165.8526,3124.5994,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
9.395,0.9980588042127096,105.82799999999999,1704.4479999999999,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.6,0.9584802801194016,152.0024,2884.2456,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
14.1,0.8880033178538645,86.9198,1133.8574,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.895,0.8206470668445655,177.937,6881.043000000001,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.5,0.9997148940363001,104.79899999999999,1238.388,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14.3,1.5168967750777222,88.2856,175.7712,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.51,0.842684159793196,227.90099999999998,459.402,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17.25,0.8087810778555552,93.412,932.12,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5.785,0.9101226354730468,87.0856,1406.1696,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13.65,0.964428930438195,55.5588,916.1408,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6.26,0.8812089062216244,149.8366,1964.7758,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14.0,0.8389091444509154,53.464,1597.92,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19.7,1.5265599582250269,174.937,882.185,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.7,1.003023737557839,255.2014,3570.0196,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.65,0.8921974965462853,186.72400000000002,4474.1759999999995,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20.1,0.9207376968556501,63.0536,980.0576,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
12.6,0.8918363337199628,250.9092,4731.1748,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20.85,0.9999600558060942,222.8746,3589.9936,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.800000000000002,1.4712860687416172,77.9012,75.9012,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.6,0.8162488489526968,185.8924,3516.7556,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5.98,1.0045874027338446,146.8418,1765.7016,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.420000000000001,0.875,184.3582,185.7582,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16.35,0.9021528232537036,165.4842,1492.0578,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
14.15,1.0007677494481075,170.5106,2395.5484,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12.1,0.8571428571428572,145.1444,3338.3212,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9.895,1.0027973226945652,233.0642,6041.4692,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8.51,0.86877414025153,195.6478,4262.4516,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
17.0,0.8973767534417713,126.7362,1258.362,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
14.15,0.9945977303031863,194.71099999999998,5892.33,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.0,0.8901870786797578,175.437,3175.866,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5.11,1.0455994831526436,163.221,2773.0570000000002,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
19.5,0.9996885127679319,85.554,1211.756,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.195,0.8457400408502118,84.1592,1238.388,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
16.7,0.998078768139541,147.5102,5540.7876,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.0,0.8944739921463235,210.8244,2540.6928,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
12.3,0.9062217043694771,35.0874,458.7362,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5.695,0.8762221411280854,256.1646,3349.6398,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
14.15,0.9983352395429068,82.0276,1624.5520000000001,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17.7,1.5227399078383312,128.9678,254.3356,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10.395,1.0010196624391883,116.3176,1259.6936,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
17.0,1.5023087883503294,125.1362,251.6724,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.85,0.8096016921656898,47.1744,996.0368,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.195,0.9160554498479693,149.8076,2217.114,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.6,1.5198740783199103,57.4272,111.8544,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.57,1.002989876808115,261.4278,4165.2448,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8.43,0.875,195.3768,1576.6144,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.39,0.9241603450968314,142.247,2433.499,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
16.0,1.0040062454381018,224.1404,4725.8484,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.1,0.8419818903069279,76.0354,601.8832,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.5,0.9069829588252205,129.9626,3410.2276,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13.5,0.9005163504054948,95.2068,583.2408,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20.6,0.9288589928291232,185.8556,1689.8004,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.2,0.8639929499154195,216.9824,4804.4128,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.38,0.9950725024404171,179.1344,1605.9096,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.88,0.9073385303089573,154.1998,3537.3954,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6.03,0.9506613019146174,178.1028,1416.8224,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17.599999999999998,1.48524438548899,112.6202,675.1212,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18.85,0.9997995609304483,130.2626,3016.7398,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7.68,0.8788187297746689,85.5224,1278.336,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
15.35,1.0028745213738388,124.67299999999999,2093.9410000000003,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
13.1,1.0218134318765024,119.2782,3098.6332,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.1,1.0032288288690887,198.6084,2182.4924,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
15.85,1.4153076231343338,44.7744,135.8232,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.65,0.8716520219392827,231.40099999999998,2526.7110000000002,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14.6,0.7765274971454253,109.8254,1627.881,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.1,0.8664033584014732,176.0712,1581.9408,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12.35,0.8982632883633643,197.2426,3163.8816,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8.63,0.8825216913174432,172.5422,2241.7486,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.6,0.7777777777777778,163.9184,4293.0784,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
19.6,1.5261191055225023,55.6614,165.7842,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.35,0.8320522287742291,165.0868,982.7208,14,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14.0,0.8257744295435161,214.7192,3020.0688,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.15,0.901314899913847,34.3532,251.6724,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.195,1.0212215718049897,93.8462,647.8234,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.325,1.0016632945899144,41.6138,284.2966,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.475,1.0428936885346065,241.6854,6042.135,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.0,1.413783001773992,45.2718,47.2718,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.385,0.88975036484551,109.8596,3235.788,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7.645,1.6646824744979543,41.0112,42.6112,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18.5,0.9162391091507176,148.3418,1765.7016,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.5,1.0468644834408039,118.9124,1540.6612,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.93,1.0032598789132692,45.9086,1070.6064,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
16.2,1.579901630366971,154.3972,311.5944,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13.65,1.0009211637290356,183.7924,2591.2936,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.35,0.8687170205636252,157.9946,3313.6866,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14.0,0.8253843974482483,216.0192,2588.6304,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.6,0.8826217036329713,189.2214,3956.8494,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
14.0,0.8549631627950154,143.2812,3277.0676,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.89,0.8480706844359054,100.5016,1315.6208,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.85,1.6036207077257099,109.8544,223.7088,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.7,1.605976113856947,75.5354,150.4708,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7.05,0.8883193638114678,225.3088,5816.4288,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17.1,0.9179053303802894,111.6886,1556.6404,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.725,0.9950725006843173,249.1092,8217.3036,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19.7,0.9112762325576517,174.437,1587.933,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
16.1,0.9217545382346546,33.6558,203.7348,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
11.3,0.8859891473510245,96.9094,952.0939999999999,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6.035,0.8099842750266655,153.1998,1537.9979999999998,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
17.6,1.0428936930907038,46.706,699.09,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.675,1.001628760299033,34.9874,247.0118,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15.5,0.86247027283143,262.9568,1845.5976,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.395,0.8701200550641743,85.025,2080.625,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16.1,0.9987841868551707,78.4328,1158.492,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.0,1.0048103261460803,185.9266,4610.665,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
9.6,1.0011701748414978,142.9154,3261.7542,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14.1,1.0390689492364786,228.5668,1151.8339999999998,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11.5,0.8694477175171481,192.68200000000002,3861.64,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.1,0.9385429524825016,178.36599999999999,4314.384,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.42,1.0156689938103034,249.0092,2988.1104,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15.1,0.9496782991179388,196.511,4713.8640000000005,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
17.35,1.5655452836012855,151.005,149.805,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9.285,1.0408031935898328,161.1578,4011.445,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7.855,0.8333333333333333,220.1482,4600.0122,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
18.35,0.8657722594632323,182.5266,6454.931,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.85,0.8993205967949914,196.6768,2759.0752,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
13.8,0.8928106980512618,263.7884,5564.7564,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.0,1.351697566890651,226.5694,913.4776,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.8,0.9995076149510983,246.8144,2450.144,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14.3,0.9055078254693096,88.4856,1406.1696,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.8,0.7787133084208174,250.1408,4005.4528,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11.5,0.9166510070742541,106.6254,325.5762,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
9.21,1.0024474271482313,119.8414,1340.2554,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.645,0.9941495075446455,95.141,2510.0660000000003,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10.0,0.9078346150178713,118.344,1797.66,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
18.5,0.8923822139062689,87.7172,802.9548,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.6,0.9221194170437732,177.4344,1962.7784,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
9.3,0.8983222430903531,245.4802,3193.8426,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
11.395,0.8888238781288897,48.8034,777.6544,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
11.8,1.418927663381056,184.3924,370.1848,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.01,0.8976708720682504,37.9532,826.9236,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15.0,0.8108542703245971,229.3694,5024.1268,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13.35,0.8728128480670043,93.4804,1102.5648,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
